ID,TARGET
2,0.021387148057510488
5,0.04445443025233377
6,0.0033958698383597503
7,0.020624113405546693
9,0.0007435496401285444
11,0.18169831157078156
12,0.001702529031696101
15,0.13308538834424177
16,0.014055305515547255
17,0.08384656731457782
19,0.0120053135611627
21,0.002698888120522802
22,0.03553570335864529
24,0.010836513092766767
27,0.0033502748550951152
28,0.027078340490670094
30,0.03398462414075208
33,0.0010280310884761678
35,0.008936573313904992
37,0.01910207524191723
38,0.02164230487547631
40,0.2132174945775152
41,0.054841868035887927
44,0.005197569169516954
46,0.1226021079157235
47,0.030525536670106514
48,0.0009720512435419541
50,0.005115345887440807
52,0.16170399182612796
53,0.009224466617895043
55,0.03631099012273063
57,0.0039399326267170985
58,0.1466296257138279
59,0.013916682173877733
62,0.04384814854794401
63,0.00920834838358921
64,0.01959367881663343
65,0.039787152655884984
67,0.009464322607840577
69,0.07315062851740832
70,0.0009067983133009793
71,0.12243073406101755
72,0.013887826563022888
73,0.0025173189657627577
76,0.004516814580850835
78,0.004270434709040239
79,0.006293547422273458
81,0.012132765952517973
85,0.011914107716912588
86,0.0009067983133009793
89,0.02087432895481833
94,0.05494745087307399
96,0.0017638352374833859
97,0.020686576652995645
98,0.0026427142627771555
99,0.04296981804411556
100,0.19201751208664633
103,0.19194725162824097
104,0.00528063952115525
108,0.04996419219532228
110,0.007414057138395137
112,0.03780863195981593
114,0.03576718076998049
116,0.015843532843164476
117,0.0041304766256477655
119,0.03880243748565507
120,0.005386671886245005
121,0.0021402628368076843
123,0.0413956410881646
124,0.03327747854969653
126,0.0034851828904522843
128,0.009861673295340736
129,0.059706476817630624
133,0.039320439900751666
138,0.03334170502929633
147,0.016860405354676675
149,0.06798251244938451
158,0.0009720512435419541
160,0.0036266546244018635
164,0.06613633510469272
167,0.08046647948046359
168,0.10446683806601985
174,0.0067721510085870075
181,0.027772516553181734
185,0.024639137104088472
187,0.0032884486933351473
189,0.02745206333737141
190,0.06613610713561456
194,0.006093181946120203
197,0.0015791673832911582
198,0.02511616293762903
201,0.04461105260718236
205,0.004051347027574101
208,0.0343742924657591
211,0.009683943011474955
216,0.017386635272748755
219,0.08748139795302902
223,0.006313944818234761
224,0.19194725162824097
226,0.014035442201744918
229,0.018297120961580718
230,0.046915927648654404
237,0.0703752353315197
238,0.020017597815919563
240,0.0851647317411224
243,0.0011443350678835816
245,0.20311963293464594
246,0.29880304966468674
247,0.007440404191343459
248,0.021303390088203856
249,0.0010280310884761678
250,0.23250031594480342
251,0.0034851828904522843
255,0.06559398325787334
256,0.03529454883294686
257,0.053600566911793074
260,0.1425553924859742
261,0.018010242905482643
263,0.21739810328137107
264,0.18611197105910576
267,0.00202448042051035
268,0.027335637600075118
272,0.022192591871663333
274,0.026701203874020786
275,0.003641272111164982
277,0.221654926693238
278,0.20672650381011765
280,0.017352464261850206
281,0.044761390127425166
282,0.07193419801661012
283,0.00979817757541694
284,0.0450740639287311
286,0.007487407763711079
290,0.014173336429349979
291,0.035030380738943385
293,0.04882433240008641
295,0.06713458437499627
297,0.0047535305255905855
298,0.12862130859606363
300,0.005775198698737441
304,0.009901664603960943
305,0.0008754664530580689
308,0.0065723894627073036
309,0.004180697589542781
310,0.015221364395849113
312,0.035037086541931786
313,0.18684687326744576
315,0.030143274679136467
317,0.030416256970864867
318,0.02552912916591603
321,0.015219595881290139
323,0.027082882281772136
325,0.04154597283257714
326,0.013916682173877733
327,0.014803193001851865
328,0.017079641546616002
329,0.030530152854038765
330,0.020536315094295224
331,0.027357016113303954
334,0.07251731007806748
335,0.005736442857601918
336,0.04918402875247886
337,0.0018544086549359346
338,0.04296981804411556
339,0.014035442201744918
341,0.11606261683972675
343,0.0016342745101960102
346,0.0028491404106936774
348,0.002438827352520309
350,0.03827028479124381
351,0.0075082120830711595
352,0.015618183890241506
357,0.0685977243710735
358,0.00920834838358921
360,0.012458996006172639
361,0.01360904198381714
364,0.015368494559734113
365,0.047246579483872314
366,0.0314859347417717
367,0.041038501408977655
368,0.025390216055661507
370,0.0029477897573722107
372,0.004925986558121066
376,0.0017758751806779241
377,0.011603444450336009
379,0.023305487028805184
380,0.01484721202384894
381,0.025264367796628665
385,0.02127515859963762
386,0.018713793195977078
389,0.05601699737106899
391,0.044317948689706746
392,0.0028010827286142365
393,0.013152392438809904
395,0.03738441297322087
396,0.00881095768190231
397,0.003403980308117221
398,0.021598471241803054
399,0.10702452571057612
400,0.007420493933488722
401,0.004219528153323567
403,0.0071389140469159855
405,0.04196818339729462
406,0.025738061648974204
409,0.009224466617895043
411,0.042534125142865295
413,0.01254070948040677
418,0.00039241000394926577
419,0.004957044953944809
422,0.015618183890241506
424,0.1773977057036094
425,0.005524859720801052
427,0.0017638352374833859
430,0.0008599927898325507
431,0.014035442201744918
434,0.00392384786910985
435,0.019210850255484177
437,0.15412871704185077
438,0.010311196318439846
439,0.18017945534633412
442,0.00920834838358921
446,0.008936573313904992
450,0.07195534701490705
451,0.016204488662255396
452,0.01499512943712612
454,0.0008793261960667805
455,0.0015011433580385852
463,0.025458374479381627
464,0.011584894923020018
465,0.0008104403304629012
467,0.18567885853679497
468,0.014562689514491285
470,0.053600566911793074
472,0.0672318528910139
473,0.024055035361243704
475,0.006744804087451341
476,0.004978859632884642
479,0.014346917482420316
481,0.0009172498571326595
483,0.03506267655836539
484,0.015785010366715726
486,0.038264171853199254
487,0.0008162741081723123
491,0.013361797237253588
494,0.0035424130386497404
495,0.032970118267093514
497,0.01662735642219996
498,0.0002251078040127216
499,0.012332389346417609
503,0.023584576192133645
504,0.021275709969375983
505,0.006565625221276975
506,0.004605524306951096
507,0.024172860232761714
508,0.19360841516932062
509,0.03921020014435286
510,0.002895977151071319
511,0.001887905055028861
512,0.04963754460594291
516,0.009404491839817663
518,0.01625382799075366
519,0.04907054751050566
520,0.0039234570040391735
521,0.002438827352520309
522,0.0017121709314353608
524,0.1993362186694986
525,0.002270333783195434
526,0.003556157154141442
528,0.014346917482420316
529,0.040069797609634285
531,0.054020895685281435
532,0.1123547900879513
534,0.043653710603299145
536,0.037250219836081774
539,0.05218133088228015
540,0.04037294077786568
541,0.0010280310884761678
542,0.05494745087307399
545,0.02419589151936865
546,0.0023939730515825353
552,0.02661709409512933
556,0.005478233094948485
557,0.0034268232743583384
559,0.03896652420099183
562,0.0007232840752063918
563,0.006598991451331921
565,0.05599960036996778
569,0.005478233094948485
570,0.0813314591819933
574,0.0446664843380378
575,0.022528512700282468
585,0.007997649703112996
589,0.02592846897345615
590,0.023789326159437255
592,0.004735558732088269
593,0.030943889281498115
594,0.002049296363773434
595,0.003951974955489461
597,0.009486827169200893
601,0.0028850562250071735
603,0.010808182269060773
604,0.0047535305255905855
605,0.03334170502929633
607,0.0009067983133009793
608,0.05876820240041349
610,0.02511616293762903
612,0.001693061942271488
613,0.03197954079050909
615,0.007665011105153166
616,0.5559122539154088
617,0.01104281263918157
619,0.033335312498590584
620,0.10041827140019738
621,0.0059990800344671006
624,0.054796323562981274
625,0.006802789122364326
628,0.005098517847893745
629,0.20796430436521018
630,0.019210850255484177
632,0.0019867920777837953
634,0.006162146473411567
637,0.025789646441956044
638,0.03390721180497221
642,0.021248809955373454
643,0.008044743952123835
644,0.06716845905450744
646,0.0017758751806779241
655,0.002228830513166449
660,0.024055035361243704
664,0.026173487726655894
665,0.05488049129162072
666,0.0010257424734865194
670,0.1960070854555533
671,0.19865877623809491
672,0.0033096030481398952
675,0.006640706084810661
676,0.024226610955453916
677,0.023913190926731772
678,0.01168671787216047
680,0.002438827352520309
683,0.15015623821195806
684,0.011721114601063424
685,0.03809747184166051
691,0.014150565023806315
693,0.004639507390013729
696,0.0038040292744971975
698,0.0003115837270861042
699,0.014035442201744918
700,0.03061010420025075
703,0.036547082977796054
704,0.07015640681083431
705,0.008677320270251735
707,0.10593087987019116
709,0.02496035881539198
711,0.20181595127706886
713,0.013916682173877733
716,0.0008565468479330757
719,0.0010280310884761678
721,0.008426120090765259
722,0.015804573052739326
723,0.005945781827051133
724,0.0021796373877399026
727,0.003641272111164982
728,0.02063874806830587
729,0.0027004555437107943
733,0.009828159097139468
736,0.0032497680064047145
739,0.027835498008899017
742,0.23191128143987785
743,0.09981158683072248
744,0.0013776635416772338
745,0.2146855648603536
747,0.006870858582495112
749,0.03812248650235053
750,0.031304447478723435
751,0.024237832817899062
752,0.004473505802073141
755,0.008951392295051382
756,0.0039060412320278044
762,0.005178752835323426
763,0.04834011916518727
764,0.05128534659873582
765,0.007110564780571357
766,0.005458370513993363
769,0.021237794163654185
770,0.23451033785126255
773,0.007491222089539546
774,0.03569542978227377
776,0.03506267655836539
777,0.006130414703987809
778,0.012819162527052891
779,0.016204488662255396
780,0.0009067983133009793
781,0.015448494677557342
786,0.01170929003664594
788,0.008406363706692354
794,0.050365093665523386
796,0.2536991649399458
801,0.08273743811436254
802,0.021248809955373454
803,0.005856870423917251
804,0.00294695205112875
805,0.0037838734436473026
809,0.05025875201274231
810,0.21147603670135523
817,0.010808182269060773
819,0.016251924922760792
821,0.00394236139453173
824,0.18806183383648836
825,0.01585636624931183
826,0.12542035894236178
830,0.014797279733631472
831,0.0173410936597858
832,0.020325832114020812
833,0.013540973876916742
837,0.016415323845121007
839,0.0035157278577176918
840,0.0077827310744555105
841,0.029074840913017576
842,0.008060801000319818
843,0.012472819739474837
844,0.039405576877643796
845,0.008936573313904992
848,0.01717056185656356
853,0.0795456405897672
854,0.0008672361950213553
855,0.0008091336809275329
856,0.01714760078835059
861,0.0019178227525434354
865,0.016860405354676675
866,0.00413248680994344
867,0.013335993457398951
870,0.002852859963920292
871,0.042017469199323386
872,0.011268838235096688
873,0.014035442201744918
874,0.053458077624274514
875,0.0005378205590503641
876,0.01450104549379167
879,0.014035442201744918
880,0.0009067983133009793
883,0.016639822039938235
884,0.020826351827793695
886,0.02645719176732817
890,0.00267284334959397
892,0.03265388495554616
893,0.02431023388519535
894,0.023099988979335413
895,0.03794142070932841
896,0.0120053135611627
897,0.002098030924044066
899,0.18888961074911706
900,0.01734358046546148
901,0.0035715892351648377
902,0.18684687326744576
905,0.020700231920192907
912,0.07970012726758718
914,0.20507657849644803
915,0.02196656460765203
917,0.03920063834121322
918,0.00505109948568132
919,0.007409026361477271
921,0.009651830429663317
922,0.011871722455681393
923,0.006704872355965305
926,0.005891191284153874
929,0.005107833021274493
930,0.003628171705404016
931,0.024959886796522984
937,0.0008162741081723123
938,0.021983653034491155
939,0.031570789760126686
941,0.020325389430558134
946,0.010213890749799408
947,0.061764683451819215
950,0.005320446861806817
951,0.003509565744254773
952,0.011721114601063424
953,0.044613406337033645
954,0.0007455061691463126
955,0.003951974955489461
956,0.2091391629956574
957,0.027563274362430768
960,0.035030380738943385
963,0.20662107523779735
966,0.05980453806339166
969,0.024387275823643383
971,0.007750425476075033
972,0.0008162741081723123
975,0.014619136465129415
980,0.00626363896653872
982,0.038881804153276175
983,0.0008793261960667805
985,0.008122910300281281
987,0.006025278119149528
988,0.0030402232193712233
991,0.011914107716912588
992,0.0048993992102768355
995,0.016544323132933244
996,0.00622857631523248
998,0.002438827352520309
1001,0.23125626119711118
1002,0.0056826299872456635
1004,0.013916682173877733
1005,0.0032082089016232827
1010,0.0009067983133009793
1011,0.004433989917320265
1012,0.0009067983133009793
1013,0.04795839184337607
1014,0.009121717613221765
1015,0.06687430190375997
1016,0.012332389346417609
1022,0.004119441477235575
1023,0.035637912623395135
1024,0.0036473179502334646
1025,0.023744369038555233
1026,0.09050905237703288
1028,0.006130414703987809
1029,0.002269687310152657
1032,0.21147603670135523
1034,0.10792229008816209
1036,0.020624113405546693
1037,0.002311768418034164
1039,0.004723518643711084
1042,0.012828648651250241
1045,0.016860405354676675
1046,0.02837448704635117
1050,0.007883971663188886
1052,0.001963123205486384
1055,0.013916682173877733
1057,0.011020600649890118
1058,0.001170840105208317
1060,0.0009067983133009793
1062,0.00906803366301048
1063,0.023913190926731772
1064,0.04527996789492122
1065,0.021714017426070185
1066,0.009847854357702704
1067,0.21254352090784967
1068,0.021437310321506996
1070,0.18145157036276494
1072,0.021307474883668992
1077,0.23310539583878817
1078,0.00920834838358921
1079,0.002438827352520309
1081,0.03131734003457437
1082,0.18684687326744576
1093,0.02766826881958872
1094,0.024123044312215642
1102,0.038565762088292245
1103,0.09209466940619339
1106,0.004542097464851741
1107,0.1958495858958651
1112,0.035030380738943385
1113,0.0036484048570027392
1114,0.046357422117682075
1116,0.006335495575873136
1118,0.002861873998535931
1120,0.02511616293762903
1121,0.03562310239369086
1128,0.007422999798029992
1130,0.03704534456861249
1132,0.003628171705404016
1135,0.00440664981428116
1138,0.12480372421006268
1139,0.006178379649770585
1141,0.024055035361243704
1143,0.18806183383648836
1146,0.009710813788112517
1148,0.015618183890241506
1149,0.023278001694234683
1151,0.007995276759229715
1152,0.02348050983646973
1153,0.003628171705404016
1155,0.013093093680789727
1157,0.0008793261960667805
1160,0.0071027265510512656
1161,0.0032259535770730497
1162,0.021624498887876424
1164,0.06044227054247799
1168,0.04249251770081553
1169,0.006853817213253407
1174,0.16021198217568774
1176,0.01167655790070988
1177,0.1393119886069633
1178,0.032944890997432516
1180,0.031046219703022782
1181,0.02305143655798857
1182,0.04780394497874055
1185,0.008491139587115561
1190,0.038536731558066514
1194,0.0008162741081723123
1196,0.04925762874836526
1199,0.008501446020262534
1200,0.025131218352211347
1201,0.023077250914631062
1202,0.04893611888038166
1206,0.22446487078703886
1207,0.034066053857637855
1208,0.0007413037083690104
1212,0.045022604735459305
1216,0.003172458866523162
1219,0.003939150081258811
1221,0.010808182269060773
1222,0.0010280310884761678
1225,0.009861673295340736
1227,0.012712870916236914
1230,0.000980178397472638
1231,0.014035442201744918
1232,0.010039609261433033
1233,0.003509565744254773
1234,0.043305791545989014
1235,0.006690097941990774
1236,0.19765332018696474
1237,0.007656186545089437
1238,0.035751750284930814
1239,0.009414476759109634
1240,0.043782843209694174
1241,0.003628171705404016
1244,0.07558384370249148
1245,0.023577367701440775
1247,0.012828648651250241
1250,0.02129813144885485
1251,0.0036049086392777713
1257,0.004418332725170796
1259,0.0009067983133009793
1266,0.04181742373435892
1267,0.22209111070754964
1268,0.005408783473656853
1270,0.2108700666194576
1272,0.029385950416802198
1273,0.03461601027581862
1276,0.027280303083422008
1278,0.0008906788249822191
1279,0.043461029326248776
1283,0.016806256667279414
1284,0.014346917482420316
1286,0.0042889149292994295
1289,0.009919806042201447
1290,0.003411261063117506
1292,0.005851886658047874
1293,0.019210850255484177
1294,0.06490886400803862
1296,0.0898325871165272
1298,0.007995276759229715
1299,0.2246064309205893
1301,0.0056069934491846185
1304,0.022553352787339068
1306,0.016639822039938235
1308,0.1772781231325202
1310,0.04365868940299431
1311,0.005098517847893745
1312,0.042873136801994324
1315,0.0008162741081723123
1318,0.070314493095007
1319,0.005477195367785902
1320,0.0023939730515825353
1323,0.0034765195058390395
1324,0.04114613021618288
1325,0.029680702186764128
1326,0.013502611176692672
1329,0.1463231778399252
1331,0.026001949625270155
1332,0.003992926138253644
1335,0.0006928948603788449
1336,0.18524076152357388
1338,0.0359650555523867
1340,0.22137076176688666
1342,0.002992851293526918
1345,0.008621878030024885
1347,0.0030715198641189
1349,0.014346917482420316
1350,0.1465377047219071
1351,0.0034914303032992275
1354,0.007083075919337598
1355,0.008130366057092542
1356,0.013916682173877733
1359,0.0637609732132647
1361,0.18477794884594184
1362,0.19594669498537362
1363,0.1384555519427005
1365,0.013482616052117738
1366,0.03512472305895103
1367,0.016860405354676675
1368,0.0061643878957795455
1369,0.0010551093837898754
1370,0.028638388576710878
1371,0.009414476759109634
1372,0.06593822715069289
1374,0.0047449390038313
1375,0.16450571065625003
1376,0.04069363471323721
1379,0.0003298368355999208
1380,0.011268838235096688
1383,0.015618183890241506
1387,0.06533397975848135
1388,0.07076861389156988
1389,0.003392205092870113
1390,0.02123376032788932
1394,0.0315806437425719
1396,0.1183747581546587
1397,0.023217869294850015
1399,0.012944672053303474
1400,0.025408645215504143
1402,0.04762571735692643
1403,0.06710658862518216
1404,0.06378427042356348
1405,0.03507967140979315
1407,0.03947967312219558
1409,0.008426120090765259
1413,0.00413248680994344
1415,0.04052981243763199
1416,0.034518491178378644
1418,0.0017758751806779241
1422,0.0006545345268273087
1423,0.002893593983920427
1425,0.0061943783575565715
1428,0.014035442201744918
1429,0.060561517138233094
1430,0.015618183890241506
1431,0.03660490423899421
1432,0.006527384270132089
1434,0.0023255878270669107
1435,0.0034268232743583384
1436,0.20601447890000443
1438,0.0024717589637353135
1443,0.07066797002916878
1445,0.03473695649455865
1446,0.02311916067519904
1453,0.007790609217147456
1456,0.003700744735657688
1458,0.03142230132177966
1459,0.004973320174320651
1460,0.024894580665984697
1461,0.0472475448351919
1462,0.21739810328137107
1463,0.0141058971380968
1466,0.21147603670135523
1467,0.0284627928625598
1469,0.060355850035324274
1470,0.007189167170716891
1471,0.2536991649399458
1473,0.0043225189045043464
1476,0.012855237505712934
1477,0.018357078056872714
1481,0.015618183890241506
1482,0.04882433240008641
1485,0.11958003491519116
1486,0.20751965314459875
1490,0.029800826112223122
1491,0.1397554374544927
1493,0.00622857631523248
1494,0.05151390120632437
1500,0.0612404151404662
1504,0.020121746452609293
1506,0.00394236139453173
1509,0.006890945539575751
1512,0.03569542978227377
1514,0.06165783128122769
1518,0.012869316759781303
1520,0.0010152596588936945
1522,0.046058485117185195
1525,0.20185471536358793
1526,0.043305791545989014
1529,0.18806183383648836
1530,0.07153975773276705
1532,0.00267284334959397
1533,0.05426634614250514
1537,0.017665145691896623
1542,0.005846749934643233
1544,0.02397372331008582
1545,0.19944391051215674
1546,0.1384555519427005
1549,0.09051709805263371
1551,0.0034268232743583384
1552,0.0017638352374833859
1555,0.02511616293762903
1556,0.0009067983133009793
1558,0.23310539583878817
1560,0.0036266546244018635
1561,0.045270331240498604
1562,0.008491139587115561
1563,0.0021456485193461993
1566,0.008201411847359962
1568,0.038264171853199254
1570,0.00394480396224567
1575,0.19056539394272512
1577,0.017941778757556894
1579,0.005069469362778328
1581,0.014688020282840239
1582,0.03520780979978031
1585,0.05481673390958496
1586,0.008301235902964735
1587,0.008027392569241891
1593,0.02552912916591603
1597,0.008790835706723439
1599,0.02486536545837805
1608,0.004009359234729068
1609,0.015618183890241506
1612,0.03631099012273063
1615,0.002438827352520309
1616,0.0326779912104094
1618,0.0670012813712712
1619,0.0010280310884761678
1624,0.0033429408605011616
1625,0.0482064886302221
1627,0.01254337872231285
1628,0.21562138749984858
1635,0.0008565468479330757
1636,0.11474383031495757
1637,0.013916682173877733
1640,0.020624113405546693
1642,0.022658483954276325
1645,0.016860405354676675
1647,0.008819561553498684
1648,0.17544257553427103
1650,0.007198398072507803
1651,0.032675555423149226
1653,0.008677320270251735
1654,0.0034765195058390395
1655,0.03590731049824194
1656,0.09304008813738408
1657,0.11958003491519116
1659,0.12051811884052539
1661,0.08873411066586132
1662,0.015023828493331143
1663,0.19765332018696474
1664,0.01875372503579266
1671,0.014035442201744918
1673,0.015618183890241506
1674,0.012092468686609315
1678,0.002320211314100354
1680,0.027598289324399176
1682,0.05916017045385664
1687,0.004361488564128136
1689,0.0027905902339054396
1690,0.02252086266741056
1691,0.027688703853019966
1692,0.05445981836385688
1696,0.00947874274555728
1701,0.032238001297324195
1702,0.04197081564023917
1705,0.010039609261433033
1707,0.025088858585636514
1711,0.024055035361243704
1714,0.01777412017502393
1715,0.23588289259325776
1716,0.06245319161139064
1717,0.003411261063117506
1719,0.002438827352520309
1723,0.0008565468479330757
1725,0.007880287930030552
1726,0.14826918352688673
1728,0.0008672361950213553
1730,0.007675909200605089
1731,0.010933348046195333
1736,0.004094917715043967
1742,0.23015101151208675
1745,0.061055575922711235
1747,0.15287712143556553
1749,0.0689440623937797
1750,0.050497452636420505
1751,0.0034215774865874243
1752,0.07337416883679405
1753,0.04355678522260595
1754,0.008936573313904992
1758,0.10116838335010563
1759,0.051960124216743134
1760,0.004750500515422667
1761,0.013916682173877733
1763,0.04768379797592217
1765,0.08240163455462383
1767,0.035595338228997846
1768,0.002320211314100354
1769,0.005918910722409011
1774,0.07993438187414315
1775,0.049422549693728994
1776,0.0036484048570027392
1777,0.017315388530959194
1779,0.022239622070750743
1780,0.004009359234729068
1783,0.005098517847893745
1784,0.00023051202412988016
1785,0.014046545059538564
1789,0.014035442201744918
1790,0.03780863195981593
1792,0.04160106693644698
1793,0.06044227054247799
1795,0.00834632350515152
1796,0.001812977200601353
1798,0.015403089009208726
1802,0.009464115420806062
1803,0.04714661150091538
1805,0.004029637457525754
1806,0.03702339392057785
1809,0.02825257403278633
1810,0.00413248680994344
1812,0.023117784855806754
1813,0.04956242443359255
1814,0.04342795232387695
1815,0.062282495477605046
1817,0.03550270091476858
1818,0.06785412674031156
1819,0.025458374479381627
1820,0.09300937402325847
1821,0.07097317703117398
1823,0.02130075992025372
1826,0.047296971140252185
1827,0.03282356710637766
1829,0.13843451109417018
1831,0.0025142513988419455
1833,0.08409287305440502
1834,0.01375448351219208
1837,0.02397372331008582
1838,0.0009067983133009793
1839,0.0038643881530743334
1840,0.07183163775362873
1841,0.05373825671287528
1842,0.013381475438869974
1844,0.014658812386549508
1845,0.059087345617195634
1846,0.0033140548386005357
1847,0.0026427142627771555
1850,0.002438827352520309
1851,0.01967020572869038
1852,0.003613292462396437
1860,0.042216388133406606
1862,0.023027861576989227
1864,0.14066872727452528
1865,0.00886317780816828
1866,0.013361797237253588
1867,0.03613786444587437
1870,0.08494540754066304
1871,0.06300217508090503
1872,0.00394480396224567
1873,0.0009067983133009793
1874,0.12852103787596245
1876,0.014000475105239866
1878,0.04720145411098332
1879,0.15015623821195806
1884,0.022719304861070388
1885,0.007175748922123127
1888,0.03506267655836539
1893,0.005388782802345803
1897,0.025190517172103744
1901,0.010645917554942203
1902,0.008491139587115561
1903,0.0008104403304629012
1905,0.047323726161722354
1907,0.011028929097471647
1908,0.21615987099023967
1919,0.19524113245865723
1921,0.21842331353169286
1926,0.00394236139453173
1928,0.00968640183172514
1930,0.18567885853679497
1933,0.02240054794069957
1934,0.020325832114020812
1935,0.0894745264280128
