ID,TARGET
2,0.027000556
5,0.030113751
6,0.0016384077
7,0.01424105
9,0.00044663326
11,0.19245002
12,0.00088413275
15,0.12964068
16,0.019199358
17,0.114291444
19,0.007303732
21,0.0028245973
22,0.01333458
24,0.006400794
27,0.0011915216
28,0.01794029
30,0.030495722
33,0.00055210333
35,0.01470485
37,0.006856351
38,0.009681735
40,0.2140401
41,0.057440784
44,0.0012761817
46,0.078169055
47,0.0405949
48,0.00038593885
50,0.0074014477
52,0.16855897
53,0.006889367
55,0.0316456
57,0.0025018563
58,0.045583732
59,0.006735451
62,0.11581878
63,0.0058197747
64,0.025777366
65,0.03935067
67,0.007365167
69,0.05227499
70,0.00044663326
71,0.025728017
72,0.019209363
73,0.000548197
76,0.0012541298
78,0.00088310265
79,0.009105588
81,0.016004227
85,0.0091042975
86,0.00055210333
89,0.019763194
94,0.038846403
96,0.00052260375
97,0.017414697
98,0.0006468743
99,0.04716069
100,0.22868992
103,0.19524951
104,0.006258706
108,0.02787821
110,0.005455258
112,0.026825156
114,0.03093111
116,0.010972191
117,0.0015545439
119,0.015760511
120,0.002455058
121,0.002174212
123,0.059238985
124,0.018476795
126,0.0019919397
128,0.007365167
129,0.08272692
133,0.09299182
138,0.03442366
147,0.009850009
149,0.043354217
158,0.00038593885
160,0.004763774
164,0.1798128
167,0.05306011
168,0.05363901
174,0.0010618991
181,0.011372711
185,0.029445905
187,0.00075371005
189,0.006487919
190,0.13454741
194,0.0035430726
197,0.011849921
198,0.021505928
201,0.018431537
205,0.0017450815
208,0.015906772
211,0.0091042975
216,0.017447438
219,0.2014863
223,0.013310279
224,0.19837378
226,0.007600185
229,0.023167139
230,0.03995167
237,0.07442153
238,0.019526314
240,0.093755424
243,0.0008137383
245,0.21850982
246,0.30521384
247,0.011402616
248,0.015197133
249,0.00055210333
250,0.21538216
251,0.0019919397
255,0.0522779
256,0.012651315
257,0.06637369
260,0.1521954
261,0.013132607
263,0.24167292
264,0.1892294
267,0.00094676943
268,0.024834938
272,0.011437861
274,0.028018646
275,0.0014411728
277,0.19837378
278,0.19837378
280,0.031267814
281,0.030722748
