ID,TARGET
2,0.01
5,0.03
6,0.0
7,0.019432907431253355
9,0.00035226689082366153
11,0.07229646693023989
12,0.01
15,0.04795062391395928
16,0.0
17,0.06
19,0.0
21,0.0
22,0.04
24,0.013347060276724165
27,0.0
28,0.01
30,0.01
33,0.00035226689082366153
35,0.014940715147220698
37,0.01
38,0.0
40,0.12741024128949824
41,0.044558144469909175
44,0.0
46,0.1
47,0.13
48,0.0
50,0.006351393275170422
52,0.03
53,0.013663200672864854
55,0.04698375757677969
57,0.0
58,0.28
59,0.013663200672864854
62,0.07
63,0.010062122433024638
64,0.004639819432438279
65,0.0011111111111111111
67,0.005115193864129921
69,0.12
70,0.00035226689082366153
71,0.25
72,0.0
73,3.254678600488202e-05
76,0.0
78,0.0
79,0.0
81,0.0
85,0.0009892170642089512
86,0.00035226689082366153
89,0.0018181818181818182
94,0.020969271856430483
96,0.0
97,0.01
98,0.0010175298553159683
99,0.0057777777777777775
100,0.16
103,0.05555779698242933
104,0.01
108,0.0
110,0.0
112,0.0
114,0.07166684284754661
116,0.0
117,0.0
119,0.0
120,0.0
121,0.0
123,0.16
124,0.04098613441669039
126,0.00030099512423262866
128,0.0005327756248072257
129,0.06
133,0.13
138,0.009047619047619047
147,0.013663200672864854
149,0.0
158,0.0
160,0.003292690052145176
164,0.22
167,0.05
168,0.02
174,0.04
181,0.03
185,0.0
187,0.0
189,0.0
190,0.19
194,0.0
197,0.05
198,0.022290857016809554
201,0.0
205,0.0
208,0.0
211,0.0009892170642089512
216,0.007202797202797203
219,0.14
223,0.03
224,0.15720588711299813
226,0.013663200672864854
229,0.029445278729437818
230,0.01
237,0.18
238,0.020914496899065722
240,0.19
243,0.0
245,0.07
246,0.5997301587301588
247,0.01
248,0.0
249,0.00035226689082366153
250,0.7466190476190475
251,0.00030099512423262866
255,0.01
256,0.01
257,0.09
260,0.08
261,0.0
263,0.3055677663418548
264,0.2605932792478873
267,0.0
268,0.02
272,0.0
274,0.05
275,0.0
277,0.623563810372634
278,0.3428342260122168
280,0.06
281,0.0
282,0.03
283,0.0
284,0.02
286,0.0
290,0.0
291,0.031454964190381435
293,0.051312760061991106
295,0.0
297,0.0
298,0.10359802480057861
300,0.0
304,0.0
305,0.01
308,0.0013327472534318237
309,0.0034279845646491914
310,0.01
312,0.04657511427394649
313,0.13565560113062308
315,0.13
317,0.03
318,0.023959119462079785
321,0.01
323,0.03
325,0.05
326,0.013663200672864854
327,0.011000000000000001
328,0.01
329,0.05994209939603273
330,0.06022727272727273
331,0.0
334,0.1
335,0.0
336,0.01
337,9.009009009009009e-05
338,0.10156240981240977
339,0.013663200672864854
341,0.2
343,0.0
346,0.0
348,0.0010175298553159683
350,0.18
351,0.02
352,0.013663200672864854
357,0.0
358,0.010062122433024638
360,0.03
361,0.013663200672864854
364,0.03
365,0.5
366,0.04
367,0.02
368,0.02
370,0.000986226039490717
372,0.0
376,0.0
377,0.0
379,0.01
380,0.013663200672864854
381,0.0
385,0.0
386,0.010970624272890426
389,0.0
391,0.0
392,0.0
393,0.0007204510930708286
395,0.2
396,0.0
397,0.0
398,0.03
399,0.05
400,0.03
401,0.01
403,0.02
405,0.0
406,0.001983133931174709
409,0.013800133542994454
411,0.06
413,0.0
418,0.0
419,0.0
422,0.013663200672864854
424,0.07
425,0.03
427,0.0
430,0.0001811164612433125
431,0.013663200672864854
434,0.007821473875029303
435,0.0054576508143783
437,0.0
438,0.17
439,0.0034090909090909094
442,0.010062122433024638
446,0.01506930585475877
450,0.05
451,0.005835147881546792
452,0.0
454,0.0
455,0.0
463,0.01042990742098417
464,0.02
465,0.00035226689082366153
467,0.1801340924108935
468,0.02
470,0.46
472,0.27
473,0.022290857016809554
475,0.0
476,0.0
479,0.013663200672864854
481,0.0
483,0.02833547432944956
484,0.15050269299820468
486,0.035
487,0.00035226689082366153
491,0.02857488421025102
494,0.003292690052145176
495,0.08
497,0.01
498,0.0
499,0.013547921108861903
503,0.013663200672864854
504,0.01
505,0.01
506,0.0
507,0.04
508,0.0
509,0.04937948148099412
510,0.0
511,0.0
512,0.07
516,0.0
518,0.015333656539538892
519,0.05
520,0.0
521,0.0010175298553159683
522,0.0
524,0.26666666666666666
525,0.0
526,0.0003167829128518591
528,0.013663200672864854
529,0.0
531,0.01
532,0.07
534,0.01
536,0.03
539,0.01
540,0.04
541,0.00035226689082366153
542,0.05363902344256816
545,0.0
546,0.0010175298553159683
552,0.07
556,0.0005331773528187485
557,0.0014397948668821536
559,0.14
562,0.0
563,0.0
565,0.04
569,0.0016814804242824776
570,0.0
574,0.02
575,0.0
585,0.0
589,0.02
590,0.0
592,0.0
593,0.02
594,0.01
595,0.007445239622390557
597,0.01
601,0.0
603,0.013347060276724165
604,0.0
605,0.3053499278499278
607,0.00035226689082366153
608,0.07
610,0.022290857016809554
612,0.05
613,0.08
615,0.03
616,0.39
617,0.0024731627762837284
619,0.0
620,0.03429589374828391
621,0.0
624,0.01
625,0.01
628,0.0063299138612890994
629,0.01
630,0.03138129947142763
632,0.0
634,0.0
637,0.0
638,0.0
642,0.09
643,0.0
644,0.01
646,0.0
655,0.0
660,0.022290857016809554
664,0.0
665,0.0
666,0.00035226689082366153
670,0.09
671,0.17162801811100295
672,0.06
675,0.0
676,0.01
677,0.013663200672864854
678,0.0
680,0.0010175298553159683
683,0.14269981875408713
684,0.0
685,0.13317957712785305
691,0.01
693,0.0
696,0.0
698,0.0
699,0.013663200672864854
700,0.0
703,0.05
704,0.1
705,0.0
707,0.07519006246388149
709,0.0
711,0.09952380952380953
713,0.013663200672864854
716,0.00035226689082366153
719,0.00035226689082366153
721,0.010309287784614986
722,0.01
723,0.04
724,0.0
727,0.0
728,0.022290857016809554
729,0.0
733,0.013800133542994454
736,0.05
739,0.03
742,0.060788248922679686
743,0.04
744,0.0
745,0.2853948108135414
747,0.0
749,0.02
750,0.029445278729437818
751,0.0
752,0.0
755,3.846153846153846e-05
756,0.0
762,0.0
763,0.022290857016809554
764,0.08
765,0.0
766,0.25057575757575756
769,0.162570020750041
770,0.58
773,0.0
774,0.09366943649365615
776,0.0
777,0.0
778,0.12
779,0.007185166849743787
780,0.00035226689082366153
781,0.0
786,0.0
788,0.0
794,0.030925467360986243
796,0.3579466732098311
801,0.06
802,0.02
803,0.0
804,0.0007293331742095026
805,0.003292690052145176
809,0.0
810,0.0225
817,0.013347060276724165
819,0.0
821,0.003292690052145176
824,0.2549032408400569
825,0.01
826,0.12374257017914986
830,0.0
831,0.0
832,0.0474987649373795
833,0.01
837,0.013663200672864854
839,0.00020856999600182884
840,0.0
841,0.0
842,0.0
843,0.01
844,0.35
845,0.01506930585475877
848,0.09
853,0.05
854,0.0001811164612433125
855,0.00035226689082366153
856,0.01
861,0.01
865,0.013663200672864854
866,0.0
867,0.02
870,0.0
871,0.0
872,0.013312766520115673
873,0.013663200672864854
874,0.06
875,0.02
876,0.01
879,0.013663200672864854
880,0.00035226689082366153
883,0.0
884,0.0005278912082474675
886,0.05
890,0.0010175298553159683
