datetime,count
2011-01-20 00:00:00,103.1388202147948
2011-01-20 01:00:00,71.80475229680239
2011-01-20 02:00:00,71.80475229680239
2011-01-20 03:00:00,91.74724769034079
2011-01-20 04:00:00,91.74724769034079
2011-01-20 05:00:00,106.16473902505871
2011-01-20 06:00:00,98.24809024655549
2011-01-20 07:00:00,86.84066141971971
2011-01-20 08:00:00,80.59168034760997
2011-01-20 09:00:00,100.9539425621666
2011-01-20 10:00:00,101.82815660608728
2011-01-20 11:00:00,126.55855544538177
2011-01-20 12:00:00,128.041847314143
2011-01-20 13:00:00,116.25454210834789
2011-01-20 14:00:00,130.26873854368714
2011-01-20 15:00:00,144.72467386851565
2011-01-20 16:00:00,120.82274082812337
2011-01-20 17:00:00,119.26132275909752
2011-01-20 18:00:00,106.22324180739427
2011-01-20 19:00:00,102.92583221036296
2011-01-20 20:00:00,111.14393369693892
2011-01-20 21:00:00,122.12155611339934
2011-01-20 22:00:00,109.38037615921144
2011-01-20 23:00:00,126.09644485996333
2011-01-21 00:00:00,103.42236645821023
2011-01-21 01:00:00,103.42236645821023
2011-01-21 02:00:00,79.72707197211322
2011-01-21 03:00:00,37.75694257992134
2011-01-21 04:00:00,78.14009322940252
2011-01-21 05:00:00,110.94296846368641
2011-01-21 06:00:00,82.07516098478654
2011-01-21 07:00:00,69.9029016100988
2011-01-21 08:00:00,74.95314305645203
2011-01-21 09:00:00,82.97065910980403
2011-01-21 10:00:00,65.23090542188022
2011-01-21 11:00:00,90.39428596809103
2011-01-21 12:00:00,95.7713674152581
2011-01-21 13:00:00,72.16478287728657
2011-01-21 14:00:00,115.55256394099185
2011-01-21 15:00:00,100.97919034282447
2011-01-21 16:00:00,110.74180071137468
2011-01-21 17:00:00,101.89024726398753
2011-01-21 18:00:00,80.39682187605132
2011-01-21 19:00:00,89.82333206636524
2011-01-21 20:00:00,67.92804081223262
2011-01-21 21:00:00,48.86393877680959
2011-01-21 22:00:00,35.37962665032265
2011-01-21 23:00:00,50.897497214611576
2011-01-22 00:00:00,42.217180636287935
2011-01-22 01:00:00,5.101897014083988
2011-01-22 02:00:00,0.8338047504517476
2011-01-22 03:00:00,2.959822721491605
2011-01-22 04:00:00,49.01053534766214
2011-01-22 06:00:00,46.91881414743426
2011-01-22 07:00:00,52.63167260328649
2011-01-22 08:00:00,51.767389019920216
2011-01-22 09:00:00,18.920431452934963
2011-01-22 10:00:00,21.060757665028547
2011-01-22 11:00:00,16.69574542860903
2011-01-22 12:00:00,13.267950501073244
2011-01-22 13:00:00,78.58543605761484
2011-01-22 14:00:00,71.27854964622097
2011-01-22 15:00:00,115.77504888696099
2011-01-22 16:00:00,90.72022893378721
2011-01-22 17:00:00,124.41028713690422
2011-01-22 18:00:00,60.6833997137779
2011-01-22 19:00:00,55.354503137406965
2011-01-22 20:00:00,33.455874320522184
2011-01-22 21:00:00,49.482625775265205
2011-01-22 22:00:00,31.018369326095268
2011-01-22 23:00:00,67.76553268936992
2011-01-23 00:00:00,67.76553268936992
2011-01-23 01:00:00,67.76553268936992
2011-01-23 02:00:00,132.49633037648172
2011-01-23 03:00:00,132.49633037648172
2011-01-23 05:00:00,61.923453672920346
2011-01-23 06:00:00,61.923453672920346
2011-01-23 07:00:00,26.580262774359028
2011-01-23 08:00:00,24.98926933917005
2011-01-23 09:00:00,31.11596207034978
2011-01-23 10:00:00,46.77274269670585
2011-01-23 11:00:00,54.62838395238134
2011-01-23 12:00:00,74.51953807664813
2011-01-23 13:00:00,68.86225341204046
2011-01-23 14:00:00,68.3136810600313
2011-01-23 15:00:00,68.3136810600313
2011-01-23 16:00:00,107.76114236377295
2011-01-23 17:00:00,144.14294946714114
2011-01-23 18:00:00,87.29360346255326
2011-01-23 19:00:00,92.8502166551636
2011-01-23 20:00:00,62.87768360040542
2011-01-23 21:00:00,67.94777612752621
2011-01-23 22:00:00,61.14247630102841
2011-01-23 23:00:00,18.850068367024875
2011-01-24 00:00:00,44.2293594393972
2011-01-24 01:00:00,85.00856423552852
2011-01-24 03:00:00,41.16117782658003
2011-01-24 04:00:00,182.099539235763
2011-01-24 05:00:00,182.099539235763
2011-01-24 06:00:00,137.732831081701
2011-01-24 07:00:00,138.41101037832286
2011-01-24 08:00:00,99.56685310053334
2011-01-24 09:00:00,59.19599682610806
2011-01-24 10:00:00,73.75950534708517
2011-01-24 11:00:00,63.12750793013166
2011-01-24 12:00:00,72.27927161448169
2011-01-24 13:00:00,60.293192631240345
2011-01-24 14:00:00,60.50950139035257
2011-01-24 15:00:00,86.05133405350853
2011-01-24 16:00:00,54.922681658857954
2011-01-24 17:00:00,50.52236997684031
2011-01-24 18:00:00,75.64681730546597
2011-01-24 19:00:00,64.33500235991288
2011-01-24 20:00:00,75.64681730546597
2011-01-24 21:00:00,68.97032438675315
2011-01-24 22:00:00,55.132112607519474
2011-01-24 23:00:00,62.81088080838592
2011-01-25 00:00:00,48.95958344460908
2011-01-25 01:00:00,73.08445995878955
2011-01-25 02:00:00,77.13559593007706
2011-01-25 04:00:00,74.06823596854953
2011-01-25 05:00:00,69.07668810515865
2011-01-25 06:00:00,87.36731340981909
2011-01-25 07:00:00,75.82207379576947
2011-01-25 08:00:00,71.94887490899656
2011-01-25 09:00:00,70.49439328940514
2011-01-25 10:00:00,109.5226466755902
2011-01-25 11:00:00,113.12112161981943
2011-01-25 12:00:00,94.41645994824093
2011-01-25 13:00:00,106.55840540233348
2011-01-25 14:00:00,122.42307455589356
2011-01-25 15:00:00,133.8720841165465
2011-01-25 16:00:00,133.8720841165465
2011-01-25 17:00:00,126.966370441563
2011-01-25 18:00:00,104.34087974504912
2011-01-25 19:00:00,109.26159681239682
2011-01-25 20:00:00,89.7528293100872
2011-01-25 21:00:00,89.7528293100872
2011-01-25 22:00:00,92.877172938114
2011-01-25 23:00:00,96.20089089728249
2011-01-26 00:00:00,92.8404218631991
2011-01-26 01:00:00,103.18397295724337
2011-01-26 02:00:00,66.2725248998028
2011-01-26 05:00:00,30.898416003179562
2011-01-26 06:00:00,30.898416003179562
2011-01-26 07:00:00,38.05328975789158
2011-01-26 08:00:00,38.05328975789158
2011-01-26 09:00:00,38.05328975789158
2011-01-26 10:00:00,16.238500644589124
2011-01-26 11:00:00,0.0
2011-01-26 12:00:00,0.0
2011-01-26 13:00:00,0.0
2011-01-26 14:00:00,13.07180260469164
2011-01-26 15:00:00,5.132638599042423
2011-01-26 16:00:00,45.58394814924904
2011-01-26 17:00:00,10.656013183920038
2011-01-27 16:00:00,86.29537795728305
2011-01-27 17:00:00,73.40491453503903
2011-01-27 18:00:00,63.86069957272197
2011-01-27 19:00:00,63.86069957272197
2011-01-27 20:00:00,68.472572571013
2011-01-27 21:00:00,68.472572571013
2011-01-27 22:00:00,68.472572571013
2011-01-27 23:00:00,89.63321595654544
2011-01-28 00:00:00,89.20007532762786
2011-01-28 01:00:00,89.20007532762786
2011-01-28 02:00:00,92.9015700341812
2011-01-28 03:00:00,95.59599618653384
2011-01-28 05:00:00,86.67074024732366
2011-01-28 06:00:00,80.88541826580115
2011-01-28 07:00:00,70.45683755018409
2011-01-28 08:00:00,70.45683755018409
2011-01-28 09:00:00,57.24854649822322
2011-01-28 10:00:00,71.49087184731867
2011-01-28 11:00:00,61.45174211879805
2011-01-28 12:00:00,61.45174211879805
2011-01-28 13:00:00,61.45174211879805
2011-01-28 14:00:00,72.32397922556856
2011-01-28 15:00:00,81.70686071690426
2011-01-28 16:00:00,55.90779694205543
2011-01-28 17:00:00,79.36289169568668
2011-01-28 18:00:00,88.83186273193606
2011-01-28 19:00:00,107.74968409632908
2011-01-28 20:00:00,114.33212658406677
2011-01-28 21:00:00,90.13189447187287
2011-01-28 22:00:00,101.44167923199925
2011-01-28 23:00:00,106.16473902505871
2011-01-29 00:00:00,49.1953729061546
2011-01-29 01:00:00,52.01781191464292
2011-01-29 02:00:00,49.27850679445888
2011-01-29 03:00:00,43.85200661947684
2011-01-29 04:00:00,32.281979422116024
2011-01-29 06:00:00,38.25433842398718
2011-01-29 07:00:00,42.63185734079457
2011-01-29 08:00:00,50.069078001123046
2011-01-29 09:00:00,41.35694272355019
2011-01-29 10:00:00,40.51578687462279
2011-01-29 11:00:00,45.39949510215942
2011-01-29 12:00:00,59.20035020276808
2011-01-29 13:00:00,52.105477381537554
2011-01-29 14:00:00,55.00518678143351
2011-01-29 15:00:00,50.84399492437552
2011-01-29 16:00:00,59.916493050131294
2011-01-29 17:00:00,41.472038238920504
2011-01-29 18:00:00,41.43055681744619
2011-01-29 19:00:00,64.65742779009969
2011-01-29 20:00:00,27.30748833108356
2011-01-29 21:00:00,27.30748833108356
2011-01-29 22:00:00,28.14408368256491
2011-01-29 23:00:00,28.14408368256491
2011-01-30 00:00:00,39.4933668093241
2011-01-30 01:00:00,19.85229725341921
2011-01-30 02:00:00,26.435129951602278
2011-01-30 03:00:00,27.878267134085547
2011-01-30 04:00:00,27.878267134085547
2011-01-30 05:00:00,24.912687412570335
