row_id,congestion
848835,46.07466236500949
848836,48.93983797694354
848837,51.20285812289645
848838,45.19432267206626
848839,48.005916852042695
848840,50.22661642976792
848841,46.086867516595795
848842,44.33044614499689
848843,47.08946091531364
848844,49.26863135855001
848845,45.206299576037814
848846,43.48272490738418
848847,46.190143551596115
848848,33.78246361367463
848849,48.32856149354008
848850,35.23474205000974
848851,44.34219906979503
848852,49.20696382397428
848853,52.2627853863745
848854,38.25842888439086
848855,54.67638465384869
848856,39.89759310077436
848857,50.17703902214722
848858,48.26804719885446
848859,51.26672207382707
848860,53.63518480433492
848861,49.21998109427157
848862,47.34668918237739
848863,50.289286065792666
848864,36.80382071532061
848865,52.61345635429096
848866,38.3822504161528
848867,48.28082103416654
848868,46.44256141233369
848869,49.3301290144614
848870,36.09685432940037
848871,51.610835170551034
848872,37.64576593603172
848873,47.35922413516349
848874,52.547685522977254
848875,55.806838428766106
848876,58.381036203527415
848877,53.58230856506211
848878,51.54629431456876
848879,54.744498048888445
848880,40.087626125316966
848881,25.664896459190363
848882,57.27055594617093
848883,34.462028549455525
848884,41.80316514189594
848885,52.5615689495611
848886,50.56363004724996
848887,53.70202441593657
848888,39.31924954331489
848889,25.166238251527997
848890,56.180842695940335
848891,33.79885584133693
848892,41.00270639477121
848893,51.55991810824434
848894,49.5993425099149
848895,52.67904600338205
848896,38.56524231353502
848897,55.11150809060927
848898,40.21721696600704
848899,50.57699906339258
848900,46.07466236500949
848901,48.93983797694354
848902,51.20285812289645
848903,45.19432267206626
848904,48.005916852042695
848905,50.22661642976792
848906,46.086867516595795
848907,44.33044614499689
848908,47.08946091531364
848909,49.26863135855001
848910,45.206299576037814
848911,43.48272490738418
848912,46.190143551596115
848913,33.78246361367463
848914,48.32856149354008
848915,35.23474205000974
848916,44.34219906979503
848917,49.20696382397428
848918,52.2627853863745
848919,38.25842888439086
848920,54.67638465384869
848921,39.89759310077436
848922,50.17703902214722
848923,48.26804719885446
848924,51.26672207382707
848925,53.63518480433492
848926,49.21998109427157
848927,47.34668918237739
848928,50.289286065792666
848929,36.80382071532061
848930,52.61345635429096
848931,38.3822504161528
848932,48.28082103416654
848933,46.44256141233369
848934,49.3301290144614
848935,36.09685432940037
848936,51.610835170551034
848937,37.64576593603172
848938,47.35922413516349
848939,52.547685522977254
848940,55.806838428766106
848941,58.381036203527415
848942,53.58230856506211
848943,51.54629431456876
848944,54.744498048888445
848945,40.087626125316966
848946,25.664896459190363
848947,57.27055594617093
848948,34.462028549455525
848949,41.80316514189594
848950,52.5615689495611
848951,50.56363004724996
848952,53.70202441593657
848953,39.31924954331489
848954,25.166238251527997
848955,56.180842695940335
848956,33.79885584133693
848957,41.00270639477121
848958,51.55991810824434
848959,49.5993425099149
848960,52.67904600338205
848961,38.56524231353502
848962,55.11150809060927
848963,40.21721696600704
848964,50.57699906339258
848965,46.07466236500949
848966,48.93983797694354
848967,51.20285812289645
848968,45.19432267206626
848969,48.005916852042695
848970,50.22661642976792
848971,46.086867516595795
848972,44.33044614499689
848973,47.08946091531364
848974,49.26863135855001
848975,45.206299576037814
848976,43.48272490738418
848977,46.190143551596115
848978,33.78246361367463
848979,48.32856149354008
848980,35.23474205000974
848981,44.34219906979503
848982,49.20696382397428
848983,52.2627853863745
848984,38.25842888439086
848985,54.67638465384869
