row_id,congestion
848835,45.88019660561086
848836,49.02343348170029
848837,51.27862027036262
848838,44.99145980722089
848839,48.075108403394644
848840,50.28754222531522
848841,46.171312840659496
848842,44.11957134040806
848843,47.144761308437
848844,49.31525265797237
848845,45.277057172268336
848846,43.26421180096017
848847,46.23205137710986
848848,33.973638657015776
848849,48.361395383575264
848850,35.421279648826285
848851,44.39975446007645
848852,48.87545709726848
848853,52.21952105840782
848854,38.40714503664839
848855,54.61879580698672
848856,40.03829926354295
848857,50.15494919421448
848858,47.92993729854056
848859,51.2106057768615
848860,53.56439599438244
848861,49.18517327473324
848862,47.002342301745635
848863,50.22081712451239
848864,36.927176516790894
848865,52.52998508928129
848866,38.49707137296496
848867,48.23378199542503
848868,46.09233229535913
848869,49.24979250605529
848870,36.208167641613315
848871,51.51518414963641
848872,37.748301032834014
848873,47.30042682732818
848874,52.06209019532449
848875,55.61981244694926
848876,58.17238119562608
848877,53.42333135487813
848878,51.05615942773832
848879,54.54643574456746
848880,40.13014183747949
848881,26.256817490257387
848882,57.05061387328899
848883,34.95654717266942
848884,41.832614946063856
848885,52.39159469914359
848886,50.06929871007767
848887,53.493407706291435
848888,39.350412373427034
848889,25.740093191629075
848890,55.95011258588306
848891,34.27489673326893
848892,41.02061064936517
848893,51.37941731147085
848894,49.10114651964545
848895,52.46034256994658
848896,38.58546472168911
848897,54.87047418006909
848898,40.2240000188876
848899,50.38642839475293
848900,45.88019660561086
848901,49.02343348170029
848902,51.27862027036262
848903,44.99145980722089
848904,48.075108403394644
848905,50.28754222531522
848906,46.171312840659496
848907,44.11957134040806
848908,47.144761308437
848909,49.31525265797237
848910,45.277057172268336
848911,43.26421180096017
848912,46.23205137710986
848913,33.973638657015776
848914,48.361395383575264
848915,35.421279648826285
848916,44.39975446007645
848917,48.87545709726848
848918,52.21952105840782
848919,38.40714503664839
848920,54.61879580698672
848921,40.03829926354295
848922,50.15494919421448
848923,47.92993729854056
848924,51.2106057768615
848925,53.56439599438244
848926,49.18517327473324
848927,47.002342301745635
848928,50.22081712451239
848929,36.927176516790894
848930,52.52998508928129
848931,38.49707137296496
848932,48.23378199542503
848933,46.09233229535913
848934,49.24979250605529
848935,36.208167641613315
848936,51.51518414963641
848937,37.748301032834014
848938,47.30042682732818
848939,52.06209019532449
848940,55.61981244694926
848941,58.17238119562608
848942,53.42333135487813
848943,51.05615942773832
848944,54.54643574456746
848945,40.13014183747949
848946,26.256817490257387
848947,57.05061387328899
848948,34.95654717266942
848949,41.832614946063856
848950,52.39159469914359
848951,50.06929871007767
848952,53.493407706291435
848953,39.350412373427034
848954,25.740093191629075
848955,55.95011258588306
848956,34.27489673326893
848957,41.02061064936517
848958,51.37941731147085
848959,49.10114651964545
848960,52.46034256994658
848961,38.58546472168911
848962,54.87047418006909
848963,40.2240000188876
848964,50.38642839475293
848965,45.88019660561086
848966,49.02343348170029
848967,51.27862027036262
848968,44.99145980722089
848969,48.075108403394644
848970,50.28754222531522
848971,46.171312840659496
848972,44.11957134040806
848973,47.144761308437
848974,49.31525265797237
848975,45.277057172268336
848976,43.26421180096017
848977,46.23205137710986
848978,33.973638657015776
848979,48.361395383575264
848980,35.421279648826285
848981,44.39975446007645
848982,48.87545709726848
848983,52.21952105840782
848984,38.40714503664839
848985,54.61879580698672
848986,40.03829926354295
848987,50.15494919421448
848988,47.92993729854056
848989,51.2106057768615
848990,53.56439599438244
848991,49.18517327473324
848992,47.002342301745635
848993,50.22081712451239
848994,36.927176516790894
848995,52.52998508928129
848996,38.49707137296496
848997,48.23378199542503
848998,46.09233229535913
848999,49.24979250605529
849000,36.208167641613315
